tau_i,T_i,sim_i,subj_id,loc_id,exec_t,SS_start_diff,SS_end_diff,manSS_tau_i,manSS_T_i
7496,93,0.546160014974998,idbae5a811,right_ankle,0.99410605430603,-4,-3,7492,94
3771,91,0.21390368977663,idbae5a811,left_wrist,0.960937023162842,2,1,3773,90
3773,91,0.284438869092131,idbae5a811,left_hip,0.977320909500122,0,-1,3773,90
3771,91,0.733935481410819,idbae5a811,left_ankle,0.982759952545166,2,1,3773,90
3772,91,0.563062923570688,idbae5a811,right_ankle,0.99410605430603,1,0,3773,90
7685,90,0.175460159364325,idbae5a811,left_wrist,0.960937023162842,-5,-4,7680,91
7683,96,0.268108237116786,idbae5a811,left_hip,0.977320909500122,-3,-8,7680,91
7682,92,0.704775321714067,idbae5a811,left_ankle,0.982759952545166,-2,-3,7680,91
7683,93,0.618517253082492,idbae5a811,right_ankle,0.99410605430603,-3,-5,7680,91
2506,92,0.201850530715994,idbae5a811,left_wrist,0.960937023162842,-4,-3,2502,93
2505,94,0.280469866137429,idbae5a811,left_hip,0.977320909500122,-3,-4,2502,93
2506,90,0.725136698796641,idbae5a811,left_ankle,0.982759952545166,-4,-1,2502,93
2506,93,0.645313510985749,idbae5a811,right_ankle,0.99410605430603,-4,-4,2502,93
8237,97,0.143354117026422,idbae5a811,left_wrist,0.960937023162842,-4,-2,8233,99
8236,94,0.263226515363427,idbae5a811,left_hip,0.977320909500122,-3,2,8233,99
8235,95,0.661492514663783,idbae5a811,left_ankle,0.982759952545166,-2,2,8233,99
8234,95,0.612137604051912,idbae5a811,right_ankle,0.99410605430603,-1,3,8233,99
16789,93,0.107228441552058,idbae5a811,left_wrist,0.960937023162842,-3,-2,16786,94
16791,91,0.288461981520836,idbae5a811,left_hip,0.977320909500122,-5,-2,16786,94
16785,94,0.663726675500528,idbae5a811,left_ankle,0.982759952545166,1,1,16786,94
16787,92,0.572564809938513,idbae5a811,right_ankle,0.99410605430603,-1,1,16786,94
13599,92,0.131160528535059,idbae5a811,left_wrist,0.960937023162842,0,0,13599,92
13599,94,0.291915834582892,idbae5a811,left_hip,0.977320909500122,0,-2,13599,92
13597,92,0.686264395078165,idbae5a811,left_ankle,0.982759952545166,2,2,13599,92
13597,93,0.57654920040013,idbae5a811,right_ankle,0.99410605430603,2,1,13599,92
16607,92,0.14877004047604,idbae5a811,left_wrist,0.960937023162842,-2,-2,16605,92
16607,92,0.319895346650827,idbae5a811,left_hip,0.977320909500122,-2,-2,16605,92
16604,92,0.639034141675047,idbae5a811,left_ankle,0.982759952545166,1,1,16605,92
16605,92,0.580815385366476,idbae5a811,right_ankle,0.99410605430603,0,0,16605,92
8424,94,0.147064714229188,idbae5a811,left_wrist,0.960937023162842,1,1,8425,94
8424,94,0.277095141313284,idbae5a811,left_hip,0.977320909500122,1,1,8425,94
8424,93,0.675972344409914,idbae5a811,left_ankle,0.982759952545166,1,2,8425,94
8424,94,0.527137567495978,idbae5a811,right_ankle,0.99410605430603,1,1,8425,94
10787,91,0.196998158512293,idbae5a811,left_wrist,0.960937023162842,3,-3,10790,85
10791,92,0.249530462572308,idbae5a811,left_hip,0.977320909500122,-1,-8,10790,85
10789,89,0.714841420483167,idbae5a811,left_ankle,0.982759952545166,1,-3,10790,85
10790,89,0.624975667395927,idbae5a811,right_ankle,0.99410605430603,0,-4,10790,85
8702,91,0.181312264392182,idbae5a811,left_wrist,0.960937023162842,0,-5,8702,86
8702,93,0.285327480103793,idbae5a811,left_hip,0.977320909500122,0,-7,8702,86
8701,91,0.637307946380441,idbae5a811,left_ankle,0.982759952545166,1,-4,8702,86
8699,93,0.614658377590168,idbae5a811,right_ankle,0.99410605430603,3,-4,8702,86
1953,93,0.142862205417539,idbae5a811,left_wrist,0.960937023162842,0,-5,1953,88
1951,94,0.327061285011442,idbae5a811,left_hip,0.977320909500122,2,-4,1953,88
1951,94,0.709385717403242,idbae5a811,left_ankle,0.982759952545166,2,-4,1953,88
1951,94,0.670104029341623,idbae5a811,right_ankle,0.99410605430603,2,-4,1953,88
4412,97,0.197358259458432,idbae5a811,left_wrist,0.960937023162842,-1,-6,4411,92
4412,93,0.281386720185097,idbae5a811,left_hip,0.977320909500122,-1,-2,4411,92
