tau_i,T_i,sim_i,subj_id,loc_id,exec_t
6185,94,0.814997931052513,id4ea159a8,left_ankle,1.01072096824646
6278,95,0.865559175837297,id4ea159a8,left_ankle,1.01072096824646
6372,95,0.83922906010089,id4ea159a8,left_ankle,1.01072096824646
6466,97,0.803191893162896,id4ea159a8,left_ankle,1.01072096824646
6562,95,0.725340452125525,id4ea159a8,left_ankle,1.01072096824646
6656,94,0.845205864366745,id4ea159a8,left_ankle,1.01072096824646
6749,96,0.804077595182918,id4ea159a8,left_ankle,1.01072096824646
6844,97,0.798175159576793,id4ea159a8,left_ankle,1.01072096824646
6940,95,0.841059608953875,id4ea159a8,left_ankle,1.01072096824646
7034,97,0.831512929919867,id4ea159a8,left_ankle,1.01072096824646
7130,97,0.861899981756508,id4ea159a8,left_ankle,1.01072096824646
7226,97,0.813909271716031,id4ea159a8,left_ankle,1.01072096824646
7322,95,0.863261232573526,id4ea159a8,left_ankle,1.01072096824646
7416,95,0.789268076301277,id4ea159a8,left_ankle,1.01072096824646
7510,94,0.853736638774923,id4ea159a8,left_ankle,1.01072096824646
7603,95,0.805990149968821,id4ea159a8,left_ankle,1.01072096824646
7697,96,0.873040699783814,id4ea159a8,left_ankle,1.01072096824646
7792,96,0.824812508649543,id4ea159a8,left_ankle,1.01072096824646
7887,93,0.774411626507857,id4ea159a8,left_ankle,1.01072096824646
7979,95,0.855792497207597,id4ea159a8,left_ankle,1.01072096824646
8073,94,0.803740635055324,id4ea159a8,left_ankle,1.01072096824646
8166,96,0.67813102263951,id4ea159a8,left_ankle,1.01072096824646
8261,96,0.752982092429629,id4ea159a8,left_ankle,1.01072096824646
8356,96,0.790818995543205,id4ea159a8,left_ankle,1.01072096824646
8451,95,0.717402250803135,id4ea159a8,left_ankle,1.01072096824646
8545,94,0.829629507557377,id4ea159a8,left_ankle,1.01072096824646
8638,97,0.789051465041576,id4ea159a8,left_ankle,1.01072096824646
8734,98,0.851235861484142,id4ea159a8,left_ankle,1.01072096824646
8831,95,0.767295082737598,id4ea159a8,left_ankle,1.01072096824646
8925,98,0.833073696305212,id4ea159a8,left_ankle,1.01072096824646
9022,95,0.78391762924979,id4ea159a8,left_ankle,1.01072096824646
9116,97,0.763908858615646,id4ea159a8,left_ankle,1.01072096824646
9212,97,0.762346723884086,id4ea159a8,left_ankle,1.01072096824646
9308,97,0.847470983527649,id4ea159a8,left_ankle,1.01072096824646
9404,94,0.83833003579151,id4ea159a8,left_ankle,1.01072096824646
9497,96,0.762626641454133,id4ea159a8,left_ankle,1.01072096824646
9592,96,0.811028336546795,id4ea159a8,left_ankle,1.01072096824646
9687,95,0.786952009169479,id4ea159a8,left_ankle,1.01072096824646
9781,96,0.847313118147167,id4ea159a8,left_ankle,1.01072096824646
9876,92,0.861763843153525,id4ea159a8,left_ankle,1.01072096824646
9967,94,0.852944869767789,id4ea159a8,left_ankle,1.01072096824646
10060,95,0.78916992224144,id4ea159a8,left_ankle,1.01072096824646
10154,97,0.891814872795718,id4ea159a8,left_ankle,1.01072096824646
10250,96,0.830504963599078,id4ea159a8,left_ankle,1.01072096824646
10345,97,0.793425734770295,id4ea159a8,left_ankle,1.01072096824646
10441,97,0.855895100055543,id4ea159a8,left_ankle,1.01072096824646
10537,94,0.790249977577532,id4ea159a8,left_ankle,1.01072096824646
10630,98,0.728426864174324,id4ea159a8,left_ankle,1.01072096824646
10727,96,0.793087796119169,id4ea159a8,left_ankle,1.01072096824646
10822,97,0.763857531979705,id4ea159a8,left_ankle,1.01072096824646
10918,98,0.823257662716512,id4ea159a8,left_ankle,1.01072096824646
11015,98,0.784609847221659,id4ea159a8,left_ankle,1.01072096824646
11112,97,0.843058722109578,id4ea159a8,left_ankle,1.01072096824646
11208,97,0.759126615410296,id4ea159a8,left_ankle,1.01072096824646
11304,96,0.804012437455797,id4ea159a8,left_ankle,1.01072096824646
11399,96,0.851865742412,id4ea159a8,left_ankle,1.01072096824646
11494,96,0.736556918622694,id4ea159a8,left_ankle,1.01072096824646
11589,97,0.823751169306463,id4ea159a8,left_ankle,1.01072096824646
11685,96,0.878612914078237,id4ea159a8,left_ankle,1.01072096824646
11780,95,0.83232454127422,id4ea159a8,left_ankle,1.01072096824646
11874,97,0.798287765981495,id4ea159a8,left_ankle,1.01072096824646
11970,97,0.859295441933098,id4ea159a8,left_ankle,1.01072096824646
12066,96,0.762294726678005,id4ea159a8,left_ankle,1.01072096824646
12161,97,0.82684942315496,id4ea159a8,left_ankle,1.01072096824646
12257,97,0.86828040979833,id4ea159a8,left_ankle,1.01072096824646
12353,98,0.760007486250576,id4ea159a8,left_ankle,1.01072096824646
12450,95,0.855686628023376,id4ea159a8,left_ankle,1.01072096824646
12544,96,0.84601573205221,id4ea159a8,left_ankle,1.01072096824646
12639,94,0.764171844096659,id4ea159a8,left_ankle,1.01072096824646
12732,98,0.813748575383108,id4ea159a8,left_ankle,1.01072096824646
12829,95,0.698140030415112,id4ea159a8,left_ankle,1.01072096824646
12923,96,0.834430205833283,id4ea159a8,left_ankle,1.01072096824646
13018,94,0.867073830353241,id4ea159a8,left_ankle,1.01072096824646
13111,94,0.852778213069946,id4ea159a8,left_ankle,1.01072096824646
13204,96,0.801945905629602,id4ea159a8,left_ankle,1.01072096824646
13299,95,0.754251012476906,id4ea159a8,left_ankle,1.01072096824646
13393,97,0.794647797156192,id4ea159a8,left_ankle,1.01072096824646
13489,94,0.839802564706373,id4ea159a8,left_ankle,1.01072096824646
13582,95,0.811176124417522,id4ea159a8,left_ankle,1.01072096824646
13676,94,0.802590844265511,id4ea159a8,left_ankle,1.01072096824646
13769,95,0.692425067619901,id4ea159a8,left_ankle,1.01072096824646
13863,97,0.748698680113418,id4ea159a8,left_ankle,1.01072096824646
13959,96,0.796481815360613,id4ea159a8,left_ankle,1.01072096824646
14054,96,0.729079917888927,id4ea159a8,left_ankle,1.01072096824646
14149,96,0.778697469092111,id4ea159a8,left_ankle,1.01072096824646
14244,96,0.840011152912836,id4ea159a8,left_ankle,1.01072096824646
14339,97,0.760926698402155,id4ea159a8,left_ankle,1.01072096824646
14435,95,0.791881349243217,id4ea159a8,left_ankle,1.01072096824646
14529,96,0.712525203696413,id4ea159a8,left_ankle,1.01072096824646
14624,98,0.755620326035792,id4ea159a8,left_ankle,1.01072096824646
14721,95,0.821599395690885,id4ea159a8,left_ankle,1.01072096824646
14815,98,0.784790202620886,id4ea159a8,left_ankle,1.01072096824646
14912,98,0.74990042392406,id4ea159a8,left_ankle,1.01072096824646
15009,95,0.774819317283133,id4ea159a8,left_ankle,1.01072096824646
15103,97,0.822850231674758,id4ea159a8,left_ankle,1.01072096824646
15199,97,0.795584551574217,id4ea159a8,left_ankle,1.01072096824646
15295,97,0.827893552505272,id4ea159a8,left_ankle,1.01072096824646
15391,97,0.788015878682991,id4ea159a8,left_ankle,1.01072096824646
15487,98,0.823194865930015,id4ea159a8,left_ankle,1.01072096824646
15584,96,0.742074003559251,id4ea159a8,left_ankle,1.01072096824646
15679,96,0.802664141434512,id4ea159a8,left_ankle,1.01072096824646
15774,96,0.767391071357513,id4ea159a8,left_ankle,1.01072096824646
15869,96,0.84877788508173,id4ea159a8,left_ankle,1.01072096824646
15964,96,0.82963626682329,id4ea159a8,left_ankle,1.01072096824646
16059,96,0.763998297546188,id4ea159a8,left_ankle,1.01072096824646
16154,97,0.806230202546442,id4ea159a8,left_ankle,1.01072096824646
16250,98,0.775608333007769,id4ea159a8,left_ankle,1.01072096824646
16347,97,0.8642583150979,id4ea159a8,left_ankle,1.01072096824646
16443,95,0.822056875953446,id4ea159a8,left_ankle,1.01072096824646
16537,95,0.778045300159762,id4ea159a8,left_ankle,1.01072096824646
16631,96,0.722815581870035,id4ea159a8,left_ankle,1.01072096824646
16726,96,0.815309274261717,id4ea159a8,left_ankle,1.01072096824646
16821,95,0.822489973872959,id4ea159a8,left_ankle,1.01072096824646
16915,94,0.752222656687282,id4ea159a8,left_ankle,1.01072096824646
17008,95,0.832311296304694,id4ea159a8,left_ankle,1.01072096824646
17102,94,0.792897695647238,id4ea159a8,left_ankle,1.01072096824646
17195,95,0.75731299129685,id4ea159a8,left_ankle,1.01072096824646
17289,97,0.841559262173669,id4ea159a8,left_ankle,1.01072096824646
17385,93,0.782095932672594,id4ea159a8,left_ankle,1.01072096824646
17477,97,0.722873586010437,id4ea159a8,left_ankle,1.01072096824646
17573,101,0.769708479479819,id4ea159a8,left_ankle,1.01072096824646
17673,97,0.83921655712785,id4ea159a8,left_ankle,1.01072096824646
17769,95,0.804217077930742,id4ea159a8,left_ankle,1.01072096824646
17863,95,0.698412027879175,id4ea159a8,left_ankle,1.01072096824646
17957,100,0.773074317771531,id4ea159a8,left_ankle,1.01072096824646
18056,96,0.65346107498276,id4ea159a8,left_ankle,1.01072096824646
18151,97,0.754019300490835,id4ea159a8,left_ankle,1.01072096824646
18247,99,0.738903324414474,id4ea159a8,left_ankle,1.01072096824646
18345,100,0.710929944974747,id4ea159a8,left_ankle,1.01072096824646
18444,98,0.686068145594954,id4ea159a8,left_ankle,1.01072096824646
18541,96,0.557749554958642,id4ea159a8,left_ankle,1.01072096824646
13,106,0.473831779402871,id4ea159a8,right_ankle,1.0507960319519
118,100,0.809804213492097,id4ea159a8,right_ankle,1.0507960319519
217,95,0.725619545659668,id4ea159a8,right_ankle,1.0507960319519
311,97,0.802669065462443,id4ea159a8,right_ankle,1.0507960319519
407,96,0.826696462293395,id4ea159a8,right_ankle,1.0507960319519
502,96,0.851459387277134,id4ea159a8,right_ankle,1.0507960319519
597,96,0.771181529593768,id4ea159a8,right_ankle,1.0507960319519
692,94,0.817155595568677,id4ea159a8,right_ankle,1.0507960319519
785,95,0.804265220353154,id4ea159a8,right_ankle,1.0507960319519
879,94,0.758731027494721,id4ea159a8,right_ankle,1.0507960319519
972,96,0.840266747748506,id4ea159a8,right_ankle,1.0507960319519
1067,92,0.709257572345456,id4ea159a8,right_ankle,1.0507960319519
1158,97,0.848558701704797,id4ea159a8,right_ankle,1.0507960319519
1254,94,0.763351057871489,id4ea159a8,right_ankle,1.0507960319519
1347,96,0.837954310376296,id4ea159a8,right_ankle,1.0507960319519
1442,95,0.798527222024322,id4ea159a8,right_ankle,1.0507960319519
1536,94,0.887070774841845,id4ea159a8,right_ankle,1.0507960319519
1629,95,0.803021030840066,id4ea159a8,right_ankle,1.0507960319519
1723,95,0.848534735673146,id4ea159a8,right_ankle,1.0507960319519
1817,97,0.777948952977295,id4ea159a8,right_ankle,1.0507960319519
1913,95,0.819648450793477,id4ea159a8,right_ankle,1.0507960319519
2007,95,0.801359222315692,id4ea159a8,right_ankle,1.0507960319519
2101,97,0.756590319163825,id4ea159a8,right_ankle,1.0507960319519
2197,96,0.802018885804756,id4ea159a8,right_ankle,1.0507960319519
2292,95,0.864369268989744,id4ea159a8,right_ankle,1.0507960319519
2386,95,0.836830114140285,id4ea159a8,right_ankle,1.0507960319519
2480,96,0.714172290129801,id4ea159a8,right_ankle,1.0507960319519
2575,95,0.790188700895808,id4ea159a8,right_ankle,1.0507960319519
2669,95,0.893450805000515,id4ea159a8,right_ankle,1.0507960319519
2763,95,0.734988148938237,id4ea159a8,right_ankle,1.0507960319519
2857,98,0.8142917185956,id4ea159a8,right_ankle,1.0507960319519
2954,96,0.667859960586881,id4ea159a8,right_ankle,1.0507960319519
3049,98,0.80941006701166,id4ea159a8,right_ankle,1.0507960319519
3146,97,0.738697884797625,id4ea159a8,right_ankle,1.0507960319519
3242,94,0.820734654622877,id4ea159a8,right_ankle,1.0507960319519
3335,94,0.795467941875011,id4ea159a8,right_ankle,1.0507960319519
3428,95,0.756062560147197,id4ea159a8,right_ankle,1.0507960319519
3522,96,0.670691933650811,id4ea159a8,right_ankle,1.0507960319519
3617,96,0.720749397683444,id4ea159a8,right_ankle,1.0507960319519
3712,95,0.769716883661326,id4ea159a8,right_ankle,1.0507960319519
3806,95,0.829880344676461,id4ea159a8,right_ankle,1.0507960319519
3900,98,0.785215506892776,id4ea159a8,right_ankle,1.0507960319519
3997,96,0.842554953785408,id4ea159a8,right_ankle,1.0507960319519
4092,95,0.809721717923786,id4ea159a8,right_ankle,1.0507960319519
4186,97,0.762688974947428,id4ea159a8,right_ankle,1.0507960319519
4282,96,0.772311471070991,id4ea159a8,right_ankle,1.0507960319519
4377,96,0.789869559629783,id4ea159a8,right_ankle,1.0507960319519
4472,97,0.834998023256585,id4ea159a8,right_ankle,1.0507960319519
4568,95,0.866883490985641,id4ea159a8,right_ankle,1.0507960319519
4662,95,0.837297467981588,id4ea159a8,right_ankle,1.0507960319519
4756,96,0.733759013484091,id4ea159a8,right_ankle,1.0507960319519
4851,96,0.881311908663302,id4ea159a8,right_ankle,1.0507960319519
4946,96,0.785127457840336,id4ea159a8,right_ankle,1.0507960319519
5041,97,0.892752325448704,id4ea159a8,right_ankle,1.0507960319519
5137,94,0.82057237578641,id4ea159a8,right_ankle,1.0507960319519
5230,96,0.884217731261521,id4ea159a8,right_ankle,1.0507960319519
5325,95,0.873142481393753,id4ea159a8,right_ankle,1.0507960319519
5419,96,0.77155053653171,id4ea159a8,right_ankle,1.0507960319519
5514,97,0.8317490358168,id4ea159a8,right_ankle,1.0507960319519
5610,96,0.641983383931573,id4ea159a8,right_ankle,1.0507960319519
5705,101,0.747243634192857,id4ea159a8,right_ankle,1.0507960319519
5805,94,0.700486891917413,id4ea159a8,right_ankle,1.0507960319519
5898,98,0.805265322780491,id4ea159a8,right_ankle,1.0507960319519
5995,97,0.729201764252635,id4ea159a8,right_ankle,1.0507960319519
6091,95,0.827596866007732,id4ea159a8,right_ankle,1.0507960319519
6185,93,0.790652497406014,id4ea159a8,right_ankle,1.0507960319519
6277,96,0.784148064712633,id4ea159a8,right_ankle,1.0507960319519
6372,95,0.706790967622445,id4ea159a8,right_ankle,1.0507960319519
6466,95,0.761839357922219,id4ea159a8,right_ankle,1.0507960319519
6560,94,0.673231572425847,id4ea159a8,right_ankle,1.0507960319519
6653,97,0.735484977080774,id4ea159a8,right_ankle,1.0507960319519
6749,96,0.777506354385101,id4ea159a8,right_ankle,1.0507960319519
6844,95,0.792466167217998,id4ea159a8,right_ankle,1.0507960319519
6938,97,0.762005223310994,id4ea159a8,right_ankle,1.0507960319519
7034,96,0.82289870072619,id4ea159a8,right_ankle,1.0507960319519
7129,97,0.847111962141037,id4ea159a8,right_ankle,1.0507960319519
7225,97,0.794385817883649,id4ea159a8,right_ankle,1.0507960319519
7321,96,0.825435807315892,id4ea159a8,right_ankle,1.0507960319519
7416,95,0.80030357782072,id4ea159a8,right_ankle,1.0507960319519
7510,93,0.71426182123667,id4ea159a8,right_ankle,1.0507960319519
7602,96,0.785741733492496,id4ea159a8,right_ankle,1.0507960319519
7697,94,0.717631197423468,id4ea159a8,right_ankle,1.0507960319519
7790,96,0.795035375968878,id4ea159a8,right_ankle,1.0507960319519
7885,94,0.77343238406334,id4ea159a8,right_ankle,1.0507960319519
7978,95,0.730984976166372,id4ea159a8,right_ankle,1.0507960319519
8072,95,0.707752165065882,id4ea159a8,right_ankle,1.0507960319519
8166,93,0.648865697819959,id4ea159a8,right_ankle,1.0507960319519
8258,96,0.716691565094591,id4ea159a8,right_ankle,1.0507960319519
8353,96,0.640559531065394,id4ea159a8,right_ankle,1.0507960319519
8448,97,0.724668195445209,id4ea159a8,right_ankle,1.0507960319519
8544,95,0.808693004267208,id4ea159a8,right_ankle,1.0507960319519
8638,95,0.800260195723295,id4ea159a8,right_ankle,1.0507960319519
8732,97,0.737076711238954,id4ea159a8,right_ankle,1.0507960319519
8828,97,0.784699389194099,id4ea159a8,right_ankle,1.0507960319519
8924,97,0.759619644036619,id4ea159a8,right_ankle,1.0507960319519
9020,97,0.722256899706853,id4ea159a8,right_ankle,1.0507960319519
9116,96,0.669664210891633,id4ea159a8,right_ankle,1.0507960319519
9211,97,0.7547959080258,id4ea159a8,right_ankle,1.0507960319519
9307,97,0.694617332998432,id4ea159a8,right_ankle,1.0507960319519
9403,96,0.729302610758898,id4ea159a8,right_ankle,1.0507960319519
9498,96,0.790290913906623,id4ea159a8,right_ankle,1.0507960319519
9593,95,0.732345711418216,id4ea159a8,right_ankle,1.0507960319519
9687,94,0.786608868699011,id4ea159a8,right_ankle,1.0507960319519
9780,97,0.801517563505891,id4ea159a8,right_ankle,1.0507960319519
9876,93,0.758672119901126,id4ea159a8,right_ankle,1.0507960319519
9968,93,0.822714505242761,id4ea159a8,right_ankle,1.0507960319519
10060,96,0.792138758811964,id4ea159a8,right_ankle,1.0507960319519
10155,93,0.729823858794332,id4ea159a8,right_ankle,1.0507960319519
10247,99,0.753380140111519,id4ea159a8,right_ankle,1.0507960319519
10345,96,0.799763802845803,id4ea159a8,right_ankle,1.0507960319519
10440,97,0.776689893178403,id4ea159a8,right_ankle,1.0507960319519
10536,96,0.741301160462608,id4ea159a8,right_ankle,1.0507960319519
10631,96,0.64754572123099,id4ea159a8,right_ankle,1.0507960319519
10726,97,0.703970412726155,id4ea159a8,right_ankle,1.0507960319519
10822,97,0.686253803774298,id4ea159a8,right_ankle,1.0507960319519
10918,97,0.702837196529635,id4ea159a8,right_ankle,1.0507960319519
11014,97,0.743903801495109,id4ea159a8,right_ankle,1.0507960319519
11110,98,0.77122974624815,id4ea159a8,right_ankle,1.0507960319519
11207,97,0.701020180307325,id4ea159a8,right_ankle,1.0507960319519
11303,96,0.733172697468764,id4ea159a8,right_ankle,1.0507960319519
11398,96,0.663001142548674,id4ea159a8,right_ankle,1.0507960319519
11493,97,0.740353675506308,id4ea159a8,right_ankle,1.0507960319519
11589,96,0.689136620690163,id4ea159a8,right_ankle,1.0507960319519
11684,95,0.774409581804663,id4ea159a8,right_ankle,1.0507960319519
11778,97,0.822114512582991,id4ea159a8,right_ankle,1.0507960319519
11874,97,0.785593903144942,id4ea159a8,right_ankle,1.0507960319519
11970,94,0.720194738738897,id4ea159a8,right_ankle,1.0507960319519
12063,96,0.770735290399131,id4ea159a8,right_ankle,1.0507960319519
12158,99,0.743861266695644,id4ea159a8,right_ankle,1.0507960319519
12256,97,0.778792274336308,id4ea159a8,right_ankle,1.0507960319519
12352,98,0.746518211930434,id4ea159a8,right_ankle,1.0507960319519
12449,96,0.674969241011304,id4ea159a8,right_ankle,1.0507960319519
12544,96,0.769200788234222,id4ea159a8,right_ankle,1.0507960319519
12639,94,0.744364140770049,id4ea159a8,right_ankle,1.0507960319519
12732,97,0.710194614844024,id4ea159a8,right_ankle,1.0507960319519
12828,99,0.767439286913816,id4ea159a8,right_ankle,1.0507960319519
12926,93,0.778426792316436,id4ea159a8,right_ankle,1.0507960319519
13018,95,0.741284483647362,id4ea159a8,right_ankle,1.0507960319519
13112,93,0.776999541512395,id4ea159a8,right_ankle,1.0507960319519
13204,96,0.744363875388148,id4ea159a8,right_ankle,1.0507960319519
13299,95,0.795954497287896,id4ea159a8,right_ankle,1.0507960319519
13393,95,0.720775520820309,id4ea159a8,right_ankle,1.0507960319519
13487,97,0.773092303824016,id4ea159a8,right_ankle,1.0507960319519
13583,94,0.74505549192964,id4ea159a8,right_ankle,1.0507960319519
13676,95,0.795713355354729,id4ea159a8,right_ankle,1.0507960319519
13770,95,0.784727674117418,id4ea159a8,right_ankle,1.0507960319519
13864,96,0.727414866227082,id4ea159a8,right_ankle,1.0507960319519
13959,96,0.805875716803346,id4ea159a8,right_ankle,1.0507960319519
14054,96,0.74528693376504,id4ea159a8,right_ankle,1.0507960319519
14149,96,0.800386618611886,id4ea159a8,right_ankle,1.0507960319519
14244,96,0.760226049793708,id4ea159a8,right_ankle,1.0507960319519
14339,96,0.724160617359907,id4ea159a8,right_ankle,1.0507960319519
14434,96,0.777852931435481,id4ea159a8,right_ankle,1.0507960319519
14529,95,0.757236308153093,id4ea159a8,right_ankle,1.0507960319519
14623,99,0.744309622027309,id4ea159a8,right_ankle,1.0507960319519
14721,95,0.718407471588366,id4ea159a8,right_ankle,1.0507960319519
14815,97,0.766903108204362,id4ea159a8,right_ankle,1.0507960319519
14911,97,0.684655751141053,id4ea159a8,right_ankle,1.0507960319519
15007,97,0.690515971443157,id4ea159a8,right_ankle,1.0507960319519
15103,97,0.731028099567293,id4ea159a8,right_ankle,1.0507960319519
15199,97,0.775574739688141,id4ea159a8,right_ankle,1.0507960319519
15295,97,0.751926014026765,id4ea159a8,right_ankle,1.0507960319519
15391,97,0.789259705490347,id4ea159a8,right_ankle,1.0507960319519
15487,97,0.765944714187144,id4ea159a8,right_ankle,1.0507960319519
15583,96,0.70839248068563,id4ea159a8,right_ankle,1.0507960319519
15678,98,0.779675858717694,id4ea159a8,right_ankle,1.0507960319519
15775,95,0.85417199406004,id4ea159a8,right_ankle,1.0507960319519
15869,97,0.799044855126109,id4ea159a8,right_ankle,1.0507960319519
15965,94,0.739011874114825,id4ea159a8,right_ankle,1.0507960319519
16058,95,0.773057176821135,id4ea159a8,right_ankle,1.0507960319519
16152,98,0.797858145715312,id4ea159a8,right_ankle,1.0507960319519
16249,98,0.766769542391614,id4ea159a8,right_ankle,1.0507960319519
16346,97,0.783326321547898,id4ea159a8,right_ankle,1.0507960319519
16442,96,0.733490335440418,id4ea159a8,right_ankle,1.0507960319519
16537,96,0.804962699337667,id4ea159a8,right_ankle,1.0507960319519
16632,96,0.779749379871159,id4ea159a8,right_ankle,1.0507960319519
16727,95,0.751697878244454,id4ea159a8,right_ankle,1.0507960319519
16821,95,0.808224003642793,id4ea159a8,right_ankle,1.0507960319519
16915,95,0.788403732808443,id4ea159a8,right_ankle,1.0507960319519
17009,94,0.854052685709082,id4ea159a8,right_ankle,1.0507960319519
17102,95,0.754569226159313,id4ea159a8,right_ankle,1.0507960319519
17196,95,0.787907854055364,id4ea159a8,right_ankle,1.0507960319519
17290,94,0.839487676703066,id4ea159a8,right_ankle,1.0507960319519
17383,96,0.811605390323744,id4ea159a8,right_ankle,1.0507960319519
17478,96,0.791917352641806,id4ea159a8,right_ankle,1.0507960319519
17573,101,0.727275181448606,id4ea159a8,right_ankle,1.0507960319519
17673,95,0.794252870783466,id4ea159a8,right_ankle,1.0507960319519
17767,96,0.787734919752739,id4ea159a8,right_ankle,1.0507960319519
17862,96,0.6956134164827,id4ea159a8,right_ankle,1.0507960319519
17957,99,0.753400677486873,id4ea159a8,right_ankle,1.0507960319519
18055,98,0.778793899365094,id4ea159a8,right_ankle,1.0507960319519
18152,96,0.685688303998485,id4ea159a8,right_ankle,1.0507960319519
18247,99,0.732810061681939,id4ea159a8,right_ankle,1.0507960319519
18345,98,0.68763471856075,id4ea159a8,right_ankle,1.0507960319519
18442,99,0.653338880003054,id4ea159a8,right_ankle,1.0507960319519
18540,97,0.618285368296023,id4ea159a8,right_ankle,1.0507960319519
31,54,0.194335025452306,id3e3e50c7,left_wrist,0.929702997207642
84,96,0.283155280374824,id3e3e50c7,left_wrist,0.929702997207642
179,98,0.231506694883269,id3e3e50c7,left_wrist,0.929702997207642
276,96,0.265257261681653,id3e3e50c7,left_wrist,0.929702997207642
371,90,0.163085972908601,id3e3e50c7,left_wrist,0.929702997207642
464,93,0.189693991237896,id3e3e50c7,left_wrist,0.929702997207642
556,94,0.208986442215799,id3e3e50c7,left_wrist,0.929702997207642
649,95,0.202638808749479,id3e3e50c7,left_wrist,0.929702997207642
743,97,0.233099650822008,id3e3e50c7,left_wrist,0.929702997207642
839,94,0.25572435941524,id3e3e50c7,left_wrist,0.929702997207642
932,98,0.280886291643495,id3e3e50c7,left_wrist,0.929702997207642
1029,94,0.197147227896071,id3e3e50c7,left_wrist,0.929702997207642
1122,98,0.158660595200675,id3e3e50c7,left_wrist,0.929702997207642
1219,93,0.125680116879181,id3e3e50c7,left_wrist,0.929702997207642
1311,95,0.206390493409976,id3e3e50c7,left_wrist,0.929702997207642
1405,94,0.173465997207496,id3e3e50c7,left_wrist,0.929702997207642
1498,94,0.169453481425235,id3e3e50c7,left_wrist,0.929702997207642
1591,98,0.211663249387137,id3e3e50c7,left_wrist,0.929702997207642
1688,95,0.184360642758653,id3e3e50c7,left_wrist,0.929702997207642
1782,93,0.20926295991669,id3e3e50c7,left_wrist,0.929702997207642
1874,96,0.232335285376102,id3e3e50c7,left_wrist,0.929702997207642
1969,93,0.217286900185458,id3e3e50c7,left_wrist,0.929702997207642
2061,98,0.269296046988075,id3e3e50c7,left_wrist,0.929702997207642
2158,95,0.176046734831666,id3e3e50c7,left_wrist,0.929702997207642
2252,94,0.204207807763077,id3e3e50c7,left_wrist,0.929702997207642
2345,97,0.225499039067995,id3e3e50c7,left_wrist,0.929702997207642
2441,95,0.207498969359082,id3e3e50c7,left_wrist,0.929702997207642
2535,93,0.201256627411734,id3e3e50c7,left_wrist,0.929702997207642
2627,96,0.185408968045333,id3e3e50c7,left_wrist,0.929702997207642
2722,96,0.169965342645649,id3e3e50c7,left_wrist,0.929702997207642
2817,94,0.196863309050169,id3e3e50c7,left_wrist,0.929702997207642
2910,92,0.212043837312425,id3e3e50c7,left_wrist,0.929702997207642
3001,95,0.222103709486957,id3e3e50c7,left_wrist,0.929702997207642
3095,95,0.189789317033172,id3e3e50c7,left_wrist,0.929702997207642
3189,95,0.151920044180489,id3e3e50c7,left_wrist,0.929702997207642
3283,95,0.18865539561904,id3e3e50c7,left_wrist,0.929702997207642
3377,95,0.18364564280496,id3e3e50c7,left_wrist,0.929702997207642
3471,91,0.242151648231695,id3e3e50c7,left_wrist,0.929702997207642
3561,101,0.244080551098407,id3e3e50c7,left_wrist,0.929702997207642
3661,90,0.195647211424955,id3e3e50c7,left_wrist,0.929702997207642
3750,92,0.185955935940161,id3e3e50c7,left_wrist,0.929702997207642
3841,99,0.178585266777304,id3e3e50c7,left_wrist,0.929702997207642
3939,94,0.239345538673462,id3e3e50c7,left_wrist,0.929702997207642
4032,98,0.221026872436954,id3e3e50c7,left_wrist,0.929702997207642
4129,93,0.179718448836917,id3e3e50c7,left_wrist,0.929702997207642
4221,91,0.180567576496446,id3e3e50c7,left_wrist,0.929702997207642
4311,94,0.227329985924919,id3e3e50c7,left_wrist,0.929702997207642
4404,90,0.220444407821507,id3e3e50c7,left_wrist,0.929702997207642
4493,94,0.231709519088929,id3e3e50c7,left_wrist,0.929702997207642
4586,95,0.18328750115965,id3e3e50c7,left_wrist,0.929702997207642
4680,92,0.196021021201998,id3e3e50c7,left_wrist,0.929702997207642
4771,92,0.170745021756706,id3e3e50c7,left_wrist,0.929702997207642
4862,97,0.193384595540167,id3e3e50c7,left_wrist,0.929702997207642
4958,92,0.206308056037006,id3e3e50c7,left_wrist,0.929702997207642
5049,93,0.166846623694532,id3e3e50c7,left_wrist,0.929702997207642
5141,93,0.238189360072509,id3e3e50c7,left_wrist,0.929702997207642
5233,96,0.158117582320262,id3e3e50c7,left_wrist,0.929702997207642
5328,90,0.184022490223031,id3e3e50c7,left_wrist,0.929702997207642
5417,94,0.208976591656711,id3e3e50c7,left_wrist,0.929702997207642
5510,93,0.184689071398762,id3e3e50c7,left_wrist,0.929702997207642
5602,96,0.248279337821455,id3e3e50c7,left_wrist,0.929702997207642
5697,92,0.167153460547869,id3e3e50c7,left_wrist,0.929702997207642
5788,91,0.164984097668759,id3e3e50c7,left_wrist,0.929702997207642
5885,92,0.251293942154407,id3e3e50c7,left_wrist,0.929702997207642
5976,92,0.199368741110719,id3e3e50c7,left_wrist,0.929702997207642
6067,92,0.206509511191781,id3e3e50c7,left_wrist,0.929702997207642
6158,92,0.209189061346052,id3e3e50c7,left_wrist,0.929702997207642
6249,94,0.163721847081638,id3e3e50c7,left_wrist,0.929702997207642
6342,93,0.195112772743259,id3e3e50c7,left_wrist,0.929702997207642
6434,93,0.202388524849202,id3e3e50c7,left_wrist,0.929702997207642
